gx,gy,x_center,y_center,total_hits,entropy_bits,normalized_entropy,dominant_share,share_stem,share_bulk,share_left,share_right
94,53,1.725000,2.675000,6,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
95,53,1.775000,2.675000,2,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
96,53,1.825000,2.675000,29,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
97,53,1.875000,2.675000,11,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
98,53,1.925000,2.675000,19,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
99,53,1.975000,2.675000,16,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
100,53,2.025000,2.675000,9,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
101,53,2.075000,2.675000,14,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
102,53,2.125000,2.675000,5,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
103,53,2.175000,2.675000,9,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
104,53,2.225000,2.675000,21,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
105,53,2.275000,2.675000,22,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
106,53,2.325000,2.675000,39,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
107,53,2.375000,2.675000,6,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
22,54,-1.875000,2.725000,12,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
23,54,-1.825000,2.725000,10,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
26,54,-1.675000,2.725000,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
27,54,-1.625000,2.725000,14,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
28,54,-1.575000,2.725000,6,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
29,54,-1.525000,2.725000,5,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
30,54,-1.475000,2.725000,9,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
31,54,-1.425000,2.725000,5,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
33,54,-1.325000,2.725000,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
34,54,-1.275000,2.725000,1,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
35,54,-1.225000,2.725000,7,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
36,54,-1.175000,2.725000,8,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
37,54,-1.125000,2.725000,2,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
38,54,-1.075000,2.725000,3,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
39,54,-1.025000,2.725000,1,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
40,54,-0.975000,2.725000,7,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
41,54,-0.925000,2.725000,3,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
42,54,-0.875000,2.725000,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
43,54,-0.825000,2.725000,6,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
44,54,-0.775000,2.725000,5,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
45,54,-0.725000,2.725000,8,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
46,54,-0.675000,2.725000,3,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
47,54,-0.625000,2.725000,9,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
48,54,-0.575000,2.725000,5,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
49,54,-0.525000,2.725000,9,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
50,54,-0.475000,2.725000,9,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
52,54,-0.375000,2.725000,5,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
53,54,-0.325000,2.725000,16,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
54,54,-0.275000,2.725000,15,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
55,54,-0.225000,2.725000,8,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
61,54,0.075000,2.725000,52,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
63,54,0.175000,2.725000,3,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
64,54,0.225000,2.725000,9,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
65,54,0.275000,2.725000,2,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
66,54,0.325000,2.725000,6,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
67,54,0.375000,2.725000,7,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
68,54,0.425000,2.725000,14,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
69,54,0.475000,2.725000,5,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
70,54,0.525000,2.725000,5,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
71,54,0.575000,2.725000,6,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
72,54,0.625000,2.725000,7,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
73,54,0.675000,2.725000,6,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
74,54,0.725000,2.725000,6,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
76,54,0.825000,2.725000,4,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
77,54,0.875000,2.725000,5,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
78,54,0.925000,2.725000,16,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
79,54,0.975000,2.725000,3,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
80,54,1.025000,2.725000,7,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
81,54,1.075000,2.725000,2,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
82,54,1.125000,2.725000,1,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
83,54,1.175000,2.725000,3,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
84,54,1.225000,2.725000,3,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
85,54,1.275000,2.725000,9,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
86,54,1.325000,2.725000,4,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
87,54,1.375000,2.725000,7,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
88,54,1.425000,2.725000,12,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
89,54,1.475000,2.725000,5,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
96,54,1.825000,2.725000,38,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
97,54,1.875000,2.725000,2,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
98,54,1.925000,2.725000,23,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
99,54,1.975000,2.725000,20,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
100,54,2.025000,2.725000,14,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
101,54,2.075000,2.725000,10,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
102,54,2.125000,2.725000,10,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
103,54,2.175000,2.725000,7,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
104,54,2.225000,2.725000,12,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
105,54,2.275000,2.725000,23,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
106,54,2.325000,2.725000,15,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
107,54,2.375000,2.725000,6,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
24,55,-1.775000,2.775000,7,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
25,55,-1.725000,2.775000,10,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
26,55,-1.675000,2.775000,14,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
27,55,-1.625000,2.775000,9,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
28,55,-1.575000,2.775000,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
29,55,-1.525000,2.775000,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
30,55,-1.475000,2.775000,5,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
31,55,-1.425000,2.775000,3,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
32,55,-1.375000,2.775000,3,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
33,55,-1.325000,2.775000,1,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
34,55,-1.275000,2.775000,9,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
35,55,-1.225000,2.775000,6,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
36,55,-1.175000,2.775000,2,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
37,55,-1.125000,2.775000,2,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
38,55,-1.075000,2.775000,6,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
39,55,-1.025000,2.775000,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
40,55,-0.975000,2.775000,6,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
41,55,-0.925000,2.775000,6,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
42,55,-0.875000,2.775000,3,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
43,55,-0.825000,2.775000,1,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
44,55,-0.775000,2.775000,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
45,55,-0.725000,2.775000,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
46,55,-0.675000,2.775000,3,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
47,55,-0.625000,2.775000,9,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
48,55,-0.575000,2.775000,7,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
49,55,-0.525000,2.775000,7,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
50,55,-0.475000,2.775000,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
52,55,-0.375000,2.775000,8,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
53,55,-0.325000,2.775000,17,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
54,55,-0.275000,2.775000,16,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
61,55,0.075000,2.775000,60,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
64,55,0.225000,2.775000,4,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
65,55,0.275000,2.775000,6,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
66,55,0.325000,2.775000,4,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
67,55,0.375000,2.775000,3,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
68,55,0.425000,2.775000,10,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
69,55,0.475000,2.775000,2,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
70,55,0.525000,2.775000,10,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
71,55,0.575000,2.775000,1,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
72,55,0.625000,2.775000,3,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
73,55,0.675000,2.775000,8,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
74,55,0.725000,2.775000,5,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
75,55,0.775000,2.775000,4,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
76,55,0.825000,2.775000,1,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
77,55,0.875000,2.775000,1,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
78,55,0.925000,2.775000,5,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
79,55,0.975000,2.775000,19,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
80,55,1.025000,2.775000,4,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
81,55,1.075000,2.775000,1,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
82,55,1.125000,2.775000,3,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
83,55,1.175000,2.775000,4,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
84,55,1.225000,2.775000,8,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
85,55,1.275000,2.775000,7,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
86,55,1.325000,2.775000,5,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
87,55,1.375000,2.775000,8,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
88,55,1.425000,2.775000,4,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
89,55,1.475000,2.775000,9,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
90,55,1.525000,2.775000,8,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
91,55,1.575000,2.775000,2,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
96,55,1.825000,2.775000,3,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
97,55,1.875000,2.775000,9,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
98,55,1.925000,2.775000,29,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
99,55,1.975000,2.775000,7,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
100,55,2.025000,2.775000,22,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
101,55,2.075000,2.775000,14,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
102,55,2.125000,2.775000,19,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
103,55,2.175000,2.775000,14,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
104,55,2.225000,2.775000,13,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
105,55,2.275000,2.775000,15,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
106,55,2.325000,2.775000,29,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
107,55,2.375000,2.775000,13,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
22,56,-1.875000,2.825000,1,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
23,56,-1.825000,2.825000,12,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
24,56,-1.775000,2.825000,10,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
25,56,-1.725000,2.825000,3,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
26,56,-1.675000,2.825000,3,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
27,56,-1.625000,2.825000,3,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
28,56,-1.575000,2.825000,1,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
29,56,-1.525000,2.825000,7,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
30,56,-1.475000,2.825000,12,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
31,56,-1.425000,2.825000,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
32,56,-1.375000,2.825000,5,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
33,56,-1.325000,2.825000,9,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
34,56,-1.275000,2.825000,3,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
35,56,-1.225000,2.825000,1,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
36,56,-1.175000,2.825000,5,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
37,56,-1.125000,2.825000,3,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
38,56,-1.075000,2.825000,6,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
39,56,-1.025000,2.825000,8,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
40,56,-0.975000,2.825000,11,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
41,56,-0.925000,2.825000,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
42,56,-0.875000,2.825000,2,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
43,56,-0.825000,2.825000,5,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
44,56,-0.775000,2.825000,11,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
45,56,-0.725000,2.825000,6,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
46,56,-0.675000,2.825000,8,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
47,56,-0.625000,2.825000,14,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
48,56,-0.575000,2.825000,10,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
49,56,-0.525000,2.825000,8,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
52,56,-0.375000,2.825000,10,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
53,56,-0.325000,2.825000,18,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
54,56,-0.275000,2.825000,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
61,56,0.075000,2.825000,43,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
64,56,0.225000,2.825000,1,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
65,56,0.275000,2.825000,5,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
66,56,0.325000,2.825000,3,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
67,56,0.375000,2.825000,8,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
68,56,0.425000,2.825000,11,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
69,56,0.475000,2.825000,5,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
70,56,0.525000,2.825000,4,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
71,56,0.575000,2.825000,8,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
72,56,0.625000,2.825000,5,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
73,56,0.675000,2.825000,7,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
74,56,0.725000,2.825000,8,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
75,56,0.775000,2.825000,5,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
76,56,0.825000,2.825000,7,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
77,56,0.875000,2.825000,3,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
78,56,0.925000,2.825000,6,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
79,56,0.975000,2.825000,3,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
80,56,1.025000,2.825000,6,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
81,56,1.075000,2.825000,7,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
82,56,1.125000,2.825000,4,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
83,56,1.175000,2.825000,4,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
84,56,1.225000,2.825000,6,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
85,56,1.275000,2.825000,5,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
86,56,1.325000,2.825000,4,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
87,56,1.375000,2.825000,3,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
88,56,1.425000,2.825000,5,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
89,56,1.475000,2.825000,7,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
90,56,1.525000,2.825000,6,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
91,56,1.575000,2.825000,20,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
92,56,1.625000,2.825000,7,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
98,56,1.925000,2.825000,26,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
99,56,1.975000,2.825000,13,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
100,56,2.025000,2.825000,23,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
101,56,2.075000,2.825000,16,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
102,56,2.125000,2.825000,14,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
103,56,2.175000,2.825000,11,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
104,56,2.225000,2.825000,8,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
105,56,2.275000,2.825000,13,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
106,56,2.325000,2.825000,17,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
107,56,2.375000,2.825000,39,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
22,57,-1.875000,2.875000,13,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
23,57,-1.825000,2.875000,20,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
24,57,-1.775000,2.875000,10,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
25,57,-1.725000,2.875000,8,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
26,57,-1.675000,2.875000,11,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
