gx,gy,x_center,y_center,first_hit,hits
52,27,-0.375,1.375,-1,0
53,27,-0.325,1.375,-1,0
54,27,-0.275,1.375,-1,0
55,27,-0.225,1.375,-1,0
56,27,-0.175,1.375,-1,0
57,27,-0.125,1.375,-1,0
58,27,-0.075,1.375,-1,0
59,27,-0.025,1.375,-1,0
60,27,0.025,1.375,1266,37
61,27,0.075,1.375,-1,0
62,27,0.125,1.375,-1,0
63,27,0.175,1.375,-1,0
64,27,0.225,1.375,41304,3
65,27,0.275,1.375,3793,2
66,27,0.325,1.375,28839,1
67,27,0.375,1.375,276,4
68,27,0.425,1.375,7168,2
69,27,0.475,1.375,28547,2
70,27,0.525,1.375,12837,5
71,27,0.575,1.375,6316,6
72,27,0.625,1.375,-1,0
73,27,0.675,1.375,35114,5
74,27,0.725,1.375,9622,2
75,27,0.775,1.375,6401,1
76,27,0.825,1.375,37433,2
77,27,0.875,1.375,6946,1
78,27,0.925,1.375,39312,2
79,27,0.975,1.375,11428,2
80,27,1.025,1.375,16097,8
81,27,1.075,1.375,53299,1
82,27,1.125,1.375,45097,2
83,27,1.175,1.375,63578,4
84,27,1.225,1.375,53362,1
85,27,1.275,1.375,72220,1
86,27,1.325,1.375,11437,3
87,27,1.375,1.375,5963,2
88,27,1.425,1.375,6075,4
89,27,1.475,1.375,698,3
90,27,1.525,1.375,3716,3
91,27,1.575,1.375,16574,4
92,27,1.625,1.375,27370,3
93,27,1.675,1.375,-1,0
94,27,1.725,1.375,-1,0
95,27,1.775,1.375,-1,0
96,27,1.825,1.375,-1,0
97,27,1.875,1.375,-1,0
98,27,1.925,1.375,-1,0
99,27,1.975,1.375,-1,0
100,27,2.025,1.375,-1,0
101,27,2.075,1.375,-1,0
102,27,2.125,1.375,-1,0
103,27,2.175,1.375,-1,0
104,27,2.225,1.375,-1,0
105,27,2.275,1.375,-1,0
106,27,2.325,1.375,-1,0
107,27,2.375,1.375,-1,0
108,27,2.425,1.375,-1,0
109,27,2.475,1.375,-1,0
110,27,2.525,1.375,-1,0
111,27,2.575,1.375,-1,0
112,27,2.625,1.375,-1,0
113,27,2.675,1.375,-1,0
114,27,2.725,1.375,-1,0
115,27,2.775,1.375,-1,0
116,27,2.825,1.375,-1,0
117,27,2.875,1.375,-1,0
118,27,2.925,1.375,-1,0
119,27,2.975,1.375,-1,0
0,28,-2.975,1.425,-1,0
1,28,-2.925,1.425,-1,0
2,28,-2.875,1.425,-1,0
3,28,-2.825,1.425,-1,0
4,28,-2.775,1.425,-1,0
5,28,-2.725,1.425,-1,0
6,28,-2.675,1.425,-1,0
7,28,-2.625,1.425,-1,0
8,28,-2.575,1.425,-1,0
9,28,-2.525,1.425,-1,0
10,28,-2.475,1.425,-1,0
11,28,-2.425,1.425,-1,0
12,28,-2.375,1.425,-1,0
13,28,-2.325,1.425,-1,0
14,28,-2.275,1.425,-1,0
15,28,-2.225,1.425,-1,0
16,28,-2.175,1.425,-1,0
17,28,-2.125,1.425,-1,0
18,28,-2.075,1.425,-1,0
19,28,-2.025,1.425,-1,0
20,28,-1.975,1.425,-1,0
21,28,-1.925,1.425,-1,0
22,28,-1.875,1.425,-1,0
23,28,-1.825,1.425,-1,0
24,28,-1.775,1.425,-1,0
25,28,-1.725,1.425,-1,0
26,28,-1.675,1.425,-1,0
27,28,-1.625,1.425,-1,0
28,28,-1.575,1.425,-1,0
29,28,-1.525,1.425,-1,0
30,28,-1.475,1.425,-1,0
31,28,-1.425,1.425,-1,0
32,28,-1.375,1.425,-1,0
33,28,-1.325,1.425,-1,0
34,28,-1.275,1.425,-1,0
35,28,-1.225,1.425,-1,0
36,28,-1.175,1.425,-1,0
37,28,-1.125,1.425,-1,0
38,28,-1.075,1.425,-1,0
39,28,-1.025,1.425,-1,0
40,28,-0.975,1.425,-1,0
41,28,-0.925,1.425,-1,0
42,28,-0.875,1.425,-1,0
43,28,-0.825,1.425,-1,0
44,28,-0.775,1.425,-1,0
45,28,-0.725,1.425,-1,0
46,28,-0.675,1.425,-1,0
47,28,-0.625,1.425,-1,0
48,28,-0.575,1.425,-1,0
49,28,-0.525,1.425,-1,0
50,28,-0.475,1.425,-1,0
51,28,-0.425,1.425,-1,0
52,28,-0.375,1.425,-1,0
53,28,-0.325,1.425,-1,0
54,28,-0.275,1.425,-1,0
55,28,-0.225,1.425,-1,0
56,28,-0.175,1.425,-1,0
57,28,-0.125,1.425,-1,0
58,28,-0.075,1.425,-1,0
59,28,-0.025,1.425,-1,0
60,28,0.025,1.425,1281,25
61,28,0.075,1.425,-1,0
62,28,0.125,1.425,-1,0
63,28,0.175,1.425,-1,0
64,28,0.225,1.425,7370,3
65,28,0.275,1.425,8018,3
66,28,0.325,1.425,18172,2
67,28,0.375,1.425,12268,2
68,28,0.425,1.425,49087,3
69,28,0.475,1.425,1826,1
70,28,0.525,1.425,2316,3
71,28,0.575,1.425,13940,1
72,28,0.625,1.425,54607,1
73,28,0.675,1.425,18567,2
74,28,0.725,1.425,6505,3
75,28,0.775,1.425,1234,6
76,28,0.825,1.425,12085,3
77,28,0.875,1.425,89066,1
78,28,0.925,1.425,33916,1
79,28,0.975,1.425,-1,0
80,28,1.025,1.425,54216,3
81,28,1.075,1.425,2614,11
82,28,1.125,1.425,-1,0
83,28,1.175,1.425,-1,0
84,28,1.225,1.425,-1,0
85,28,1.275,1.425,53061,1
86,28,1.325,1.425,23172,1
87,28,1.375,1.425,13938,2
88,28,1.425,1.425,14002,5
89,28,1.475,1.425,39685,1
90,28,1.525,1.425,19843,1
91,28,1.575,1.425,6681,6
92,28,1.625,1.425,37095,5
93,28,1.675,1.425,8777,6
94,28,1.725,1.425,-1,0
95,28,1.775,1.425,-1,0
96,28,1.825,1.425,-1,0
97,28,1.875,1.425,-1,0
98,28,1.925,1.425,-1,0
99,28,1.975,1.425,-1,0
100,28,2.025,1.425,-1,0
101,28,2.075,1.425,-1,0
102,28,2.125,1.425,-1,0
103,28,2.175,1.425,-1,0
104,28,2.225,1.425,-1,0
105,28,2.275,1.425,-1,0
106,28,2.325,1.425,-1,0
107,28,2.375,1.425,-1,0
108,28,2.425,1.425,-1,0
109,28,2.475,1.425,-1,0
110,28,2.525,1.425,-1,0
111,28,2.575,1.425,-1,0
112,28,2.625,1.425,-1,0
113,28,2.675,1.425,-1,0
114,28,2.725,1.425,-1,0
115,28,2.775,1.425,-1,0
116,28,2.825,1.425,-1,0
117,28,2.875,1.425,-1,0
118,28,2.925,1.425,-1,0
119,28,2.975,1.425,-1,0
0,29,-2.975,1.475,-1,0
1,29,-2.925,1.475,-1,0
2,29,-2.875,1.475,-1,0
3,29,-2.825,1.475,-1,0
4,29,-2.775,1.475,-1,0
5,29,-2.725,1.475,-1,0
6,29,-2.675,1.475,-1,0
7,29,-2.625,1.475,-1,0
8,29,-2.575,1.475,-1,0
9,29,-2.525,1.475,-1,0
10,29,-2.475,1.475,-1,0
11,29,-2.425,1.475,-1,0
12,29,-2.375,1.475,-1,0
13,29,-2.325,1.475,-1,0
14,29,-2.275,1.475,-1,0
15,29,-2.225,1.475,-1,0
16,29,-2.175,1.475,-1,0
17,29,-2.125,1.475,-1,0
18,29,-2.075,1.475,-1,0
19,29,-2.025,1.475,-1,0
20,29,-1.975,1.475,-1,0
21,29,-1.925,1.475,-1,0
22,29,-1.875,1.475,-1,0
23,29,-1.825,1.475,-1,0
24,29,-1.775,1.475,-1,0
25,29,-1.725,1.475,-1,0
26,29,-1.675,1.475,-1,0
27,29,-1.625,1.475,-1,0
28,29,-1.575,1.475,-1,0
29,29,-1.525,1.475,-1,0
30,29,-1.475,1.475,-1,0
31,29,-1.425,1.475,-1,0
32,29,-1.375,1.475,-1,0
33,29,-1.325,1.475,-1,0
34,29,-1.275,1.475,-1,0
35,29,-1.225,1.475,-1,0
36,29,-1.175,1.475,-1,0
37,29,-1.125,1.475,-1,0
38,29,-1.075,1.475,-1,0
39,29,-1.025,1.475,-1,0
40,29,-0.975,1.475,-1,0
41,29,-0.925,1.475,-1,0
42,29,-0.875,1.475,-1,0
43,29,-0.825,1.475,-1,0
44,29,-0.775,1.475,-1,0
45,29,-0.725,1.475,-1,0
46,29,-0.675,1.475,-1,0
47,29,-0.625,1.475,-1,0
48,29,-0.575,1.475,-1,0
49,29,-0.525,1.475,-1,0
50,29,-0.475,1.475,-1,0
51,29,-0.425,1.475,-1,0
52,29,-0.375,1.475,-1,0
53,29,-0.325,1.475,-1,0
54,29,-0.275,1.475,-1,0
55,29,-0.225,1.475,-1,0
56,29,-0.175,1.475,-1,0
57,29,-0.125,1.475,-1,0
58,29,-0.075,1.475,-1,0
59,29,-0.025,1.475,-1,0
60,29,0.025,1.475,624,31
61,29,0.075,1.475,-1,0
62,29,0.125,1.475,-1,0
63,29,0.175,1.475,-1,0
64,29,0.225,1.475,-1,0
65,29,0.275,1.475,10089,3
66,29,0.325,1.475,31334,3
67,29,0.375,1.475,20699,4
68,29,0.425,1.475,22325,5
69,29,0.475,1.475,22912,5
70,29,0.525,1.475,8779,4
71,29,0.575,1.475,27686,3
72,29,0.625,1.475,65122,2
73,29,0.675,1.475,-1,0
74,29,0.725,1.475,20655,5
75,29,0.775,1.475,51283,1
76,29,0.825,1.475,23771,4
77,29,0.875,1.475,3640,3
78,29,0.925,1.475,22564,4
79,29,0.975,1.475,31878,1
80,29,1.025,1.475,59689,2
81,29,1.075,1.475,-1,0
82,29,1.125,1.475,4956,7
83,29,1.175,1.475,16494,2
84,29,1.225,1.475,234,4
85,29,1.275,1.475,51354,2
86,29,1.325,1.475,24338,4
87,29,1.375,1.475,3761,2
88,29,1.425,1.475,265,4
89,29,1.475,1.475,36616,2
90,29,1.525,1.475,12736,1
91,29,1.575,1.475,10397,8
92,29,1.625,1.475,15892,3
93,29,1.675,1.475,32780,4
94,29,1.725,1.475,8459,9
95,29,1.775,1.475,51156,2
96,29,1.825,1.475,-1,0
97,29,1.875,1.475,-1,0
98,29,1.925,1.475,-1,0
99,29,1.975,1.475,-1,0
100,29,2.025,1.475,-1,0
101,29,2.075,1.475,-1,0
102,29,2.125,1.475,-1,0
103,29,2.175,1.475,-1,0
104,29,2.225,1.475,-1,0
105,29,2.275,1.475,-1,0
106,29,2.325,1.475,-1,0
107,29,2.375,1.475,-1,0
108,29,2.425,1.475,-1,0
109,29,2.475,1.475,-1,0
110,29,2.525,1.475,-1,0
111,29,2.575,1.475,-1,0
112,29,2.625,1.475,-1,0
113,29,2.675,1.475,-1,0
114,29,2.725,1.475,-1,0
115,29,2.775,1.475,-1,0
116,29,2.825,1.475,-1,0
117,29,2.875,1.475,-1,0
118,29,2.925,1.475,-1,0
119,29,2.975,1.475,-1,0
0,30,-2.975,1.525,-1,0
1,30,-2.925,1.525,-1,0
2,30,-2.875,1.525,-1,0
3,30,-2.825,1.525,-1,0
4,30,-2.775,1.525,-1,0
5,30,-2.725,1.525,-1,0
6,30,-2.675,1.525,-1,0
7,30,-2.625,1.525,-1,0
8,30,-2.575,1.525,-1,0
9,30,-2.525,1.525,-1,0
10,30,-2.475,1.525,-1,0
11,30,-2.425,1.525,-1,0
12,30,-2.375,1.525,-1,0
13,30,-2.325,1.525,-1,0
14,30,-2.275,1.525,-1,0
15,30,-2.225,1.525,-1,0
16,30,-2.175,1.525,-1,0
17,30,-2.125,1.525,-1,0
18,30,-2.075,1.525,-1,0
19,30,-2.025,1.525,-1,0
20,30,-1.975,1.525,-1,0
21,30,-1.925,1.525,-1,0
22,30,-1.875,1.525,-1,0
23,30,-1.825,1.525,-1,0
24,30,-1.775,1.525,-1,0
25,30,-1.725,1.525,-1,0
26,30,-1.675,1.525,-1,0
27,30,-1.625,1.525,-1,0
28,30,-1.575,1.525,-1,0
29,30,-1.525,1.525,-1,0
30,30,-1.475,1.525,-1,0
31,30,-1.425,1.525,-1,0
32,30,-1.375,1.525,-1,0
33,30,-1.325,1.525,-1,0
34,30,-1.275,1.525,-1,0
35,30,-1.225,1.525,-1,0
36,30,-1.175,1.525,-1,0
37,30,-1.125,1.525,-1,0
38,30,-1.075,1.525,-1,0
39,30,-1.025,1.525,-1,0
40,30,-0.975,1.525,-1,0
41,30,-0.925,1.525,-1,0
42,30,-0.875,1.525,-1,0
43,30,-0.825,1.525,-1,0
44,30,-0.775,1.525,-1,0
45,30,-0.725,1.525,-1,0
46,30,-0.675,1.525,-1,0
47,30,-0.625,1.525,-1,0
48,30,-0.575,1.525,-1,0
49,30,-0.525,1.525,-1,0
50,30,-0.475,1.525,-1,0
51,30,-0.425,1.525,-1,0
52,30,-0.375,1.525,-1,0
53,30,-0.325,1.525,-1,0
54,30,-0.275,1.525,-1,0
55,30,-0.225,1.525,-1,0
56,30,-0.175,1.525,-1,0
57,30,-0.125,1.525,-1,0
58,30,-0.075,1.525,-1,0
59,30,-0.025,1.525,-1,0
60,30,0.025,1.525,179,59
61,30,0.075,1.525,-1,0
62,30,0.125,1.525,-1,0
63,30,0.175,1.525,-1,0
64,30,0.225,1.525,-1,0
65,30,0.275,1.525,67571,1
66,30,0.325,1.525,3704,8
67,30,0.375,1.525,7344,9
68,30,0.425,1.525,43778,3
69,30,0.475,1.525,40160,7
70,30,0.525,1.525,-1,0
71,30,0.575,1.525,11160,5
72,30,0.625,1.525,51595,1
73,30,0.675,1.525,17133,3
74,30,0.725,1.525,27696,2
75,30,0.775,1.525,20304,8
76,30,0.825,1.525,16226,6
77,30,0.875,1.525,39876,4
78,30,0.925,1.525,32011,2
79,30,0.975,1.525,33561,2
80,30,1.025,1.525,39109,3
81,30,1.075,1.525,8705,6
82,30,1.125,1.525,-1,0
83,30,1.175,1.525,7092,4
84,30,1.225,1.525,-1,0
85,30,1.275,1.525,5487,3
86,30,1.325,1.525,56346,1
87,30,1.375,1.525,4599,3
88,30,1.425,1.525,43480,3
89,30,1.475,1.525,27684,3
90,30,1.525,1.525,60055,3
91,30,1.575,1.525,-1,0
92,30,1.625,1.525,23648,5
93,30,1.675,1.525,1455,2
94,30,1.725,1.525,15258,5
95,30,1.775,1.525,5084,8
96,30,1.825,1.525,15704,6
97,30,1.875,1.525,53253,1
98,30,1.925,1.525,-1,0
99,30,1.975,1.525,-1,0
100,30,2.025,1.525,-1,0
101,30,2.075,1.525,-1,0
102,30,2.125,1.525,-1,0
103,30,2.175,1.525,-1,0
104,30,2.225,1.525,-1,0
105,30,2.275,1.525,-1,0
106,30,2.325,1.525,-1,0
107,30,2.375,1.525,-1,0
108,30,2.425,1.525,-1,0
109,30,2.475,1.525,-1,0
110,30,2.525,1.525,-1,0
111,30,2.575,1.525,-1,0
112,30,2.625,1.525,-1,0
113,30,2.675,1.525,-1,0
114,30,2.725,1.525,-1,0
115,30,2.775,1.525,-1,0
116,30,2.825,1.525,-1,0
117,30,2.875,1.525,-1,0
118,30,2.925,1.525,-1,0
119,30,2.975,1.525,-1,0
0,31,-2.975,1.575,-1,0
1,31,-2.925,1.575,-1,0
2,31,-2.875,1.575,-1,0
3,31,-2.825,1.575,-1,0
4,31,-2.775,1.575,-1,0
5,31,-2.725,1.575,-1,0
6,31,-2.675,1.575,-1,0
7,31,-2.625,1.575,-1,0
8,31,-2.575,1.575,-1,0
9,31,-2.525,1.575,-1,0
10,31,-2.475,1.575,-1,0
11,31,-2.425,1.575,-1,0
12,31,-2.375,1.575,-1,0
13,31,-2.325,1.575,-1,0
14,31,-2.275,1.575,-1,0
15,31,-2.225,1.575,-1,0
16,31,-2.175,1.575,-1,0
17,31,-2.125,1.575,-1,0
18,31,-2.075,1.575,-1,0
19,31,-2.025,1.575,-1,0
20,31,-1.975,1.575,-1,0
21,31,-1.925,1.575,-1,0
22,31,-1.875,1.575,-1,0
23,31,-1.825,1.575,-1,0
24,31,-1.775,1.575,-1,0
25,31,-1.725,1.575,-1,0
26,31,-1.675,1.575,-1,0
27,31,-1.625,1.575,-1,0
28,31,-1.575,1.575,-1,0
29,31,-1.525,1.575,-1,0
30,31,-1.475,1.575,-1,0
31,31,-1.425,1.575,-1,0
32,31,-1.375,1.575,-1,0
33,31,-1.325,1.575,-1,0
34,31,-1.275,1.575,-1,0
35,31,-1.225,1.575,-1,0
36,31,-1.175,1.575,-1,0
37,31,-1.125,1.575,-1,0
38,31,-1.075,1.575,-1,0
39,31,-1.025,1.575,-1,0
40,31,-0.975,1.575,-1,0
41,31,-0.925,1.575,-1,0
42,31,-0.875,1.575,-1,0
43,31,-0.825,1.575,-1,0
44,31,-0.775,1.575,-1,0
45,31,-0.725,1.575,-1,0
46,31,-0.675,1.575,-1,0
47,31,-0.625,1.575,-1,0
48,31,-0.575,1.575,-1,0
49,31,-0.525,1.575,-1,0
50,31,-0.475,1.575,-1,0
51,31,-0.425,1.575,-1,0
52,31,-0.375,1.575,-1,0
53,31,-0.325,1.575,-1,0
54,31,-0.275,1.575,-1,0
55,31,-0.225,1.575,-1,0
56,31,-0.175,1.575,-1,0
57,31,-0.125,1.575,-1,0
58,31,-0.075,1.575,-1,0
59,31,-0.025,1.575,-1,0
60,31,0.025,1.575,230,54
61,31,0.075,1.575,-1,0
62,31,0.125,1.575,-1,0
63,31,0.175,1.575,-1,0
64,31,0.225,1.575,-1,0
65,31,0.275,1.575,-1,0
66,31,0.325,1.575,40235,2
67,31,0.375,1.575,25774,8
68,31,0.425,1.575,22612,2
69,31,0.475,1.575,8702,10
70,31,0.525,1.575,-1,0
71,31,0.575,1.575,7035,4
72,31,0.625,1.575,16238,2
73,31,0.675,1.575,48565,4
74,31,0.725,1.575,51290,1
75,31,0.775,1.575,1683,5
76,31,0.825,1.575,2780,4
77,31,0.875,1.575,35112,3
78,31,0.925,1.575,53567,2
79,31,0.975,1.575,33919,1
80,31,1.025,1.575,75730,1
81,31,1.075,1.575,33866,3
82,31,1.125,1.575,-1,0
83,31,1.175,1.575,8175,4
84,31,1.225,1.575,9834,4
85,31,1.275,1.575,16450,6
86,31,1.325,1.575,31282,3
87,31,1.375,1.575,2963,4
88,31,1.425,1.575,36722,5
89,31,1.475,1.575,7114,5
90,31,1.525,1.575,3992,5
91,31,1.575,1.575,1842,1
92,31,1.625,1.575,6741,5
93,31,1.675,1.575,6183,11
94,31,1.725,1.575,2877,13
95,31,1.775,1.575,11034,9
96,31,1.825,1.575,3002,15
97,31,1.875,1.575,16163,10
98,31,1.925,1.575,-1,0
99,31,1.975,1.575,-1,0
100,31,2.025,1.575,-1,0
101,31,2.075,1.575,-1,0
102,31,2.125,1.575,-1,0
103,31,2.175,1.575,-1,0
104,31,2.225,1.575,-1,0
105,31,2.275,1.575,-1,0
106,31,2.325,1.575,-1,0
107,31,2.375,1.575,-1,0
108,31,2.425,1.575,-1,0
109,31,2.475,1.575,-1,0
110,31,2.525,1.575,-1,0
111,31,2.575,1.575,-1,0
112,31,2.625,1.575,-1,0
113,31,2.675,1.575,-1,0
114,31,2.725,1.575,-1,0
115,31,2.775,1.575,-1,0
116,31,2.825,1.575,-1,0
117,31,2.875,1.575,-1,0
118,31,2.925,1.575,-1,0
119,31,2.975,1.575,-1,0
0,32,-2.975,1.625,-1,0
1,32,-2.925,1.625,-1,0
2,32,-2.875,1.625,-1,0
3,32,-2.825,1.625,-1,0
4,32,-2.775,1.625,-1,0
5,32,-2.725,1.625,-1,0
6,32,-2.675,1.625,-1,0
7,32,-2.625,1.625,-1,0
8,32,-2.575,1.625,-1,0
9,32,-2.525,1.625,-1,0
10,32,-2.475,1.625,-1,0
11,32,-2.425,1.625,-1,0
12,32,-2.375,1.625,-1,0
13,32,-2.325,1.625,-1,0
14,32,-2.275,1.625,-1,0
15,32,-2.225,1.625,-1,0
16,32,-2.175,1.625,-1,0
17,32,-2.125,1.625,-1,0
18,32,-2.075,1.625,-1,0
19,32,-2.025,1.625,-1,0
20,32,-1.975,1.625,-1,0
21,32,-1.925,1.625,-1,0
22,32,-1.875,1.625,-1,0
23,32,-1.825,1.625,-1,0
24,32,-1.775,1.625,-1,0
25,32,-1.725,1.625,-1,0
26,32,-1.675,1.625,-1,0
27,32,-1.625,1.625,-1,0
28,32,-1.575,1.625,-1,0
29,32,-1.525,1.625,-1,0
30,32,-1.475,1.625,-1,0
31,32,-1.425,1.625,-1,0
32,32,-1.375,1.625,-1,0
33,32,-1.325,1.625,-1,0
34,32,-1.275,1.625,-1,0
35,32,-1.225,1.625,-1,0
36,32,-1.175,1.625,-1,0
37,32,-1.125,1.625,-1,0
38,32,-1.075,1.625,-1,0
39,32,-1.025,1.625,-1,0
40,32,-0.975,1.625,-1,0
41,32,-0.925,1.625,-1,0
42,32,-0.875,1.625,-1,0
43,32,-0.825,1.625,-1,0
44,32,-0.775,1.625,-1,0
45,32,-0.725,1.625,-1,0
46,32,-0.675,1.625,-1,0
47,32,-0.625,1.625,-1,0
48,32,-0.575,1.625,-1,0
49,32,-0.525,1.625,-1,0
50,32,-0.475,1.625,-1,0
51,32,-0.425,1.625,-1,0
52,32,-0.375,1.625,-1,0
53,32,-0.325,1.625,-1,0
54,32,-0.275,1.625,-1,0
55,32,-0.225,1.625,-1,0
56,32,-0.175,1.625,-1,0
57,32,-0.125,1.625,-1,0
58,32,-0.075,1.625,-1,0
59,32,-0.025,1.625,-1,0
60,32,0.025,1.625,6186,1
61,32,0.075,1.625,-1,0
62,32,0.125,1.625,-1,0
63,32,0.175,1.625,-1,0
64,32,0.225,1.625,-1,0
65,32,0.275,1.625,-1,0
66,32,0.325,1.625,-1,0
67,32,0.375,1.625,14716,10
68,32,0.425,1.625,8078,3
69,32,0.475,1.625,2954,6
70,32,0.525,1.625,40761,1
71,32,0.575,1.625,-1,0
72,32,0.625,1.625,410,6
73,32,0.675,1.625,19799,1
74,32,0.725,1.625,3755,4
75,32,0.775,1.625,7531,4
76,32,0.825,1.625,12253,6
77,32,0.875,1.625,15647,3
78,32,0.925,1.625,13896,2
79,32,0.975,1.625,73687,1
80,32,1.025,1.625,58942,3
81,32,1.075,1.625,23068,4
82,32,1.125,1.625,-1,0
83,32,1.175,1.625,4851,3
84,32,1.225,1.625,8605,5
85,32,1.275,1.625,4295,7
86,32,1.325,1.625,45340,1
87,32,1.375,1.625,5241,6
88,32,1.425,1.625,51178,4
89,32,1.475,1.625,18040,3
90,32,1.525,1.625,6531,3
91,32,1.575,1.625,6330,6
92,32,1.625,1.625,12291,9
93,32,1.675,1.625,3875,3
94,32,1.725,1.625,-1,0
95,32,1.775,1.625,-1,0
96,32,1.825,1.625,7883,5
97,32,1.875,1.625,12210,10
98,32,1.925,1.625,4245,17
99,32,1.975,1.625,-1,0
100,32,2.025,1.625,-1,0
101,32,2.075,1.625,-1,0
102,32,2.125,1.625,-1,0
103,32,2.175,1.625,-1,0
104,32,2.225,1.625,-1,0
105,32,2.275,1.625,-1,0
106,32,2.325,1.625,-1,0
107,32,2.375,1.625,-1,0
108,32,2.425,1.625,-1,0
109,32,2.475,1.625,-1,0
110,32,2.525,1.625,-1,0
111,32,2.575,1.625,-1,0
112,32,2.625,1.625,-1,0
113,32,2.675,1.625,-1,0
114,32,2.725,1.625,-1,0
115,32,2.775,1.625,-1,0
116,32,2.825,1.625,-1,0
117,32,2.875,1.625,-1,0
118,32,2.925,1.625,-1,0
119,32,2.975,1.625,-1,0
0,33,-2.975,1.675,-1,0
1,33,-2.925,1.675,-1,0
2,33,-2.875,1.675,-1,0
3,33,-2.825,1.675,-1,0
4,33,-2.775,1.675,-1,0
5,33,-2.725,1.675,-1,0
6,33,-2.675,1.675,-1,0
7,33,-2.625,1.675,-1,0
8,33,-2.575,1.675,-1,0
9,33,-2.525,1.675,-1,0
10,33,-2.475,1.675,-1,0
11,33,-2.425,1.675,-1,0
12,33,-2.375,1.675,-1,0
13,33,-2.325,1.675,-1,0
14,33,-2.275,1.675,-1,0
15,33,-2.225,1.675,-1,0
16,33,-2.175,1.675,-1,0
17,33,-2.125,1.675,-1,0
18,33,-2.075,1.675,-1,0
19,33,-2.025,1.675,-1,0
20,33,-1.975,1.675,-1,0
21,33,-1.925,1.675,-1,0
22,33,-1.875,1.675,-1,0
23,33,-1.825,1.675,-1,0
24,33,-1.775,1.675,-1,0
25,33,-1.725,1.675,-1,0
26,33,-1.675,1.675,-1,0
27,33,-1.625,1.675,-1,0
28,33,-1.575,1.675,-1,0
29,33,-1.525,1.675,-1,0
30,33,-1.475,1.675,-1,0
31,33,-1.425,1.675,-1,0
32,33,-1.375,1.675,-1,0
33,33,-1.325,1.675,-1,0
34,33,-1.275,1.675,-1,0
35,33,-1.225,1.675,-1,0
36,33,-1.175,1.675,-1,0
37,33,-1.125,1.675,-1,0
38,33,-1.075,1.675,-1,0
39,33,-1.025,1.675,-1,0
40,33,-0.975,1.675,-1,0
41,33,-0.925,1.675,-1,0
42,33,-0.875,1.675,-1,0
43,33,-0.825,1.675,53359,2
44,33,-0.775,1.675,-1,0
45,33,-0.725,1.675,-1,0
46,33,-0.675,1.675,-1,0
47,33,-0.625,1.675,-1,0
48,33,-0.575,1.675,-1,0
49,33,-0.525,1.675,-1,0
50,33,-0.475,1.675,-1,0
51,33,-0.425,1.675,-1,0
52,33,-0.375,1.675,-1,0
53,33,-0.325,1.675,-1,0
54,33,-0.275,1.675,-1,0
55,33,-0.225,1.675,-1,0
56,33,-0.175,1.675,-1,0
57,33,-0.125,1.675,45490,3
58,33,-0.075,1.675,62245,4
59,33,-0.025,1.675,-1,0
60,33,0.025,1.675,9678,5
61,33,0.075,1.675,-1,0
62,33,0.125,1.675,-1,0
63,33,0.175,1.675,-1,0
64,33,0.225,1.675,-1,0
65,33,0.275,1.675,-1,0
66,33,0.325,1.675,-1,0
67,33,0.375,1.675,33744,2
68,33,0.425,1.675,258,7
69,33,0.475,1.675,1485,6
70,33,0.525,1.675,23203,3
71,33,0.575,1.675,-1,0
72,33,0.625,1.675,3087,6
73,33,0.675,1.675,18880,3
74,33,0.725,1.675,2302,5
75,33,0.775,1.675,2480,5
76,33,0.825,1.675,15410,6
77,33,0.875,1.675,37339,5
78,33,0.925,1.675,9620,1
79,33,0.975,1.675,-1,0
80,33,1.025,1.675,63189,4
81,33,1.075,1.675,7298,5
82,33,1.125,1.675,4619,1
83,33,1.175,1.675,-1,0
84,33,1.225,1.675,17679,2
85,33,1.275,1.675,6227,4
86,33,1.325,1.675,9805,5
87,33,1.375,1.675,-1,0
88,33,1.425,1.675,38434,2
89,33,1.475,1.675,-1,0
90,33,1.525,1.675,65219,2
91,33,1.575,1.675,3626,5
92,33,1.625,1.675,41871,2
93,33,1.675,1.675,1988,11
94,33,1.725,1.675,1308,5
95,33,1.775,1.675,4548,3
96,33,1.825,1.675,-1,0
97,33,1.875,1.675,-1,0
98,33,1.925,1.675,80662,1
99,33,1.975,1.675,-1,0
100,33,2.025,1.675,-1,0
101,33,2.075,1.675,-1,0
102,33,2.125,1.675,-1,0
103,33,2.175,1.675,-1,0
104,33,2.225,1.675,-1,0
105,33,2.275,1.675,-1,0
106,33,2.325,1.675,-1,0
107,33,2.375,1.675,-1,0
108,33,2.425,1.675,-1,0
109,33,2.475,1.675,-1,0
110,33,2.525,1.675,-1,0
111,33,2.575,1.675,-1,0
112,33,2.625,1.675,-1,0
113,33,2.675,1.675,-1,0
114,33,2.725,1.675,-1,0
115,33,2.775,1.675,-1,0
116,33,2.825,1.675,-1,0
117,33,2.875,1.675,-1,0
118,33,2.925,1.675,-1,0
119,33,2.975,1.675,-1,0
0,34,-2.975,1.725,-1,0
1,34,-2.925,1.725,-1,0
2,34,-2.875,1.725,-1,0
3,34,-2.825,1.725,-1,0
4,34,-2.775,1.725,-1,0
5,34,-2.725,1.725,-1,0
6,34,-2.675,1.725,-1,0
7,34,-2.625,1.725,-1,0
8,34,-2.575,1.725,-1,0
9,34,-2.525,1.725,-1,0
10,34,-2.475,1.725,-1,0
11,34,-2.425,1.725,-1,0
